,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag,Gender_F,Gender_M,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_missing,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_missing,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_missing,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
1404,42,3,30,2,2,3,5298.0,0,5298.0,0.857,2431,37,0.542,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1405,53,2,48,2,2,2,8259.0,1182,7077.0,0.822,7957,88,0.544,0.143,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1406,53,2,41,5,1,3,5659.0,1393,4266.0,0.436,1570,40,0.6,0.246,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1407,56,0,36,5,4,2,3033.0,0,3033.0,0.89,4921,90,0.698,0.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1408,59,1,53,5,6,2,7501.0,2517,4984.0,0.663,2280,49,0.531,0.336,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1409,53,0,46,4,4,2,1590.0,0,1590.0,0.556,4229,73,1.086,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1410,43,2,36,6,2,0,14418.0,0,14418.0,1.043,3880,68,0.7,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1411,56,1,36,5,3,2,7075.0,1676,5399.0,1.268,4160,75,0.667,0.237,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1412,52,4,42,6,1,0,5738.0,1112,4626.0,1.519,1922,48,0.655,0.194,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1413,55,2,44,5,2,3,1669.0,1000,669.0,0.717,4085,69,0.971,0.599,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1414,36,2,21,4,1,5,12763.0,2517,10246.0,1.631,2599,46,0.917,0.197,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1415,46,3,38,5,1,3,1555.0,1366,189.0,0.704,5490,86,0.755,0.878,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1416,35,4,25,2,3,2,3379.0,587,2792.0,0.67,5121,80,0.702,0.174,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1417,68,1,56,5,2,3,13860.0,1652,12208.0,1.255,1910,32,1.909,0.119,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1418,54,3,43,5,3,2,2884.0,1144,1740.0,0.783,4887,90,0.698,0.397,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1419,62,0,52,6,3,2,9050.0,1538,7512.0,0.77,1542,43,0.654,0.17,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1420,41,1,36,2,3,1,7106.0,2031,5075.0,0.746,16377,124,0.746,0.286,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1421,40,3,28,6,2,2,1709.0,0,1709.0,0.685,4981,79,0.975,0.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1422,35,2,16,6,3,2,18278.0,0,18278.0,0.798,2084,61,1.103,0.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1423,46,3,39,4,3,2,12222.0,1260,10962.0,1.138,3418,78,0.733,0.103,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1424,58,4,47,3,3,3,2822.0,2173,649.0,1.456,1218,23,2.286,0.77,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1425,39,3,36,2,2,3,6867.0,776,6091.0,0.715,14119,97,0.764,0.113,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1426,34,2,25,2,3,4,12373.0,0,12373.0,0.71,2462,40,0.429,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1427,46,2,34,4,2,0,9451.0,1280,8171.0,0.681,3179,79,0.975,0.135,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1428,47,2,41,2,2,2,21325.0,2197,19128.0,0.647,7053,69,0.865,0.103,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1429,51,0,36,3,2,3,8065.0,0,8065.0,0.729,14807,115,0.769,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1430,59,1,36,3,1,1,2697.0,1410,1287.0,0.925,4489,58,0.706,0.523,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1431,36,1,23,6,3,3,3107.0,2354,753.0,1.248,2720,48,1.182,0.758,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1432,32,1,36,4,2,2,2999.0,0,2999.0,0.812,3018,80,0.778,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1433,35,3,30,5,2,2,3976.0,1789,2187.0,0.931,4419,75,0.829,0.45,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1434,50,0,42,3,4,2,3749.0,1594,2155.0,0.738,7990,89,0.534,0.425,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1435,46,2,36,3,1,3,13001.0,1482,11519.0,0.552,3671,55,0.528,0.114,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1436,53,3,47,1,3,2,3733.0,1620,2113.0,0.765,15200,118,0.934,0.434,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1437,53,2,41,5,1,3,2329.0,2290,39.0,0.533,4609,76,0.767,0.983,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1438,49,0,38,1,3,2,3599.0,0,3599.0,0.738,13324,110,0.594,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1439,45,1,36,6,2,2,9433.0,1578,7855.0,0.66,3910,81,0.653,0.167,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1440,44,2,37,4,3,3,8128.0,2344,5784.0,0.788,4251,80,1.051,0.288,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1441,56,1,36,4,3,2,1936.0,1101,835.0,0.984,4578,70,0.892,0.569,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1442,33,3,25,4,2,3,16434.0,2104,14330.0,0.955,1726,37,0.85,0.128,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1443,52,2,32,6,3,4,2427.0,1581,846.0,0.694,3857,69,0.816,0.651,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1444,61,1,52,2,1,1,2177.0,1329,848.0,0.647,7037,82,0.745,0.61,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1445,42,3,32,2,2,3,3391.0,1359,2032.0,0.662,13212,107,0.646,0.401,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1446,54,3,43,4,1,1,13219.0,0,13219.0,0.576,1097,24,0.5,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1447,45,2,38,4,3,3,1686.0,0,1686.0,0.812,4413,77,0.75,0.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1448,53,3,44,4,4,2,34516.0,1073,33443.0,0.558,4485,86,0.755,0.031,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1449,43,2,30,3,3,3,34516.0,0,34516.0,0.688,2427,51,0.645,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1450,39,2,36,5,3,3,13961.0,1299,12662.0,0.842,783,20,0.667,0.093,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1451,52,0,36,2,2,3,1438.3,978,460.3,0.773,947,33,0.571,0.68,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1452,49,3,43,4,4,0,23032.0,1960,21072.0,0.619,1289,22,1.0,0.085,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1453,43,2,39,3,1,3,34516.0,1987,32529.0,0.673,16177,122,0.848,0.058,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1454,54,0,35,4,1,3,9231.0,1642,7589.0,0.416,4676,68,0.659,0.178,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1455,42,2,32,4,2,2,26222.0,1073,25149.0,1.288,1988,30,0.579,0.041,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1456,53,3,36,3,1,3,1438.3,1183,255.3,0.841,4551,65,0.667,0.822,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1457,40,3,34,1,3,4,29715.0,0,29715.0,0.399,2128,39,0.345,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1458,50,2,35,4,5,3,34516.0,668,33848.0,0.894,3931,77,0.791,0.019,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1459,49,3,44,2,3,2,7659.0,1698,5961.0,0.992,15860,105,0.75,0.222,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1460,40,4,36,6,3,4,7587.0,0,7587.0,0.82,3157,59,0.844,0.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1461,53,1,36,3,3,4,14111.0,1034,13077.0,0.505,2950,64,0.684,0.073,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1462,49,4,37,2,6,1,1838.0,1155,683.0,0.742,7688,93,0.409,0.628,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1463,49,3,36,5,2,1,1994.0,0,1994.0,0.829,4434,69,0.568,0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1464,56,3,49,3,3,3,1623.0,0,1623.0,1.058,4965,74,0.805,0.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1465,53,2,46,3,5,2,2153.0,0,2153.0,0.766,4628,69,0.971,0.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1466,52,2,36,1,2,3,3029.0,2267,762.0,0.842,14934,113,0.823,0.748,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1467,53,2,36,2,2,3,1874.0,994,880.0,0.713,4194,78,0.857,0.53,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1468,42,5,30,3,1,4,3578.0,0,3578.0,0.759,1015,36,0.44,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1469,41,3,37,3,3,3,8376.0,1219,7157.0,0.644,4015,77,0.75,0.146,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1470,45,4,26,4,3,1,16317.0,0,16317.0,0.742,2944,71,0.972,0.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1471,28,1,36,5,2,3,1950.0,0,1950.0,0.803,2074,81,0.8,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1472,50,2,45,6,3,2,1867.0,1478,389.0,0.727,4097,70,0.707,0.792,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1473,42,4,36,6,2,3,5557.0,2246,3311.0,0.518,2299,39,0.444,0.404,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1474,40,3,30,2,3,2,2969.0,0,2969.0,0.74,4109,70,1.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1475,45,3,34,6,6,3,2210.0,759,1451.0,0.892,2755,53,0.559,0.343,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1476,56,1,46,4,3,3,2929.0,1287,1642.0,0.497,3875,67,0.595,0.439,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1477,34,2,24,6,3,3,3095.0,2010,1085.0,0.668,3901,77,0.711,0.649,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1478,46,3,36,1,2,2,3759.0,0,3759.0,0.722,15331,106,0.767,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1479,35,2,36,6,2,2,2263.0,1188,1075.0,0.84,1927,47,0.382,0.525,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1480,42,4,31,5,1,2,1640.0,888,752.0,0.715,4074,73,0.872,0.541,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1481,56,2,36,4,3,1,2713.0,1990,723.0,0.7,4027,67,0.634,0.734,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1482,45,2,36,4,3,3,24844.0,1273,23571.0,0.437,6549,75,0.974,0.051,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1483,38,2,29,4,1,2,2818.0,1656,1162.0,1.404,2916,45,0.957,0.588,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1484,45,1,31,3,1,1,17437.0,2225,15212.0,0.814,3381,51,0.594,0.128,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1485,49,4,36,4,3,2,9595.0,509,9086.0,0.625,4050,72,0.5,0.053,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1486,51,3,40,6,3,3,7540.0,773,6767.0,0.688,4755,58,0.706,0.103,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1487,34,1,22,1,2,2,3711.0,1413,2298.0,0.175,3922,51,0.645,0.381,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1488,37,4,18,5,1,2,2930.0,2024,906.0,0.903,1686,34,0.7,0.691,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1489,42,3,37,1,3,1,3787.0,824,2963.0,0.809,16220,120,0.69,0.218,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1490,37,3,28,4,2,1,1788.0,0,1788.0,1.001,3511,56,0.931,0.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1491,50,2,40,3,1,1,34516.0,1871,32645.0,0.356,4054,75,0.364,0.054,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1492,63,0,36,6,3,2,7108.0,600,6508.0,0.813,3787,68,0.619,0.084,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1493,55,2,45,6,2,1,26729.0,1052,25677.0,1.034,4140,69,0.816,0.039,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1494,58,1,39,5,1,1,2406.0,0,2406.0,1.016,4450,73,0.698,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1495,43,3,36,3,3,2,9484.0,2451,7033.0,0.637,7242,95,0.508,0.258,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1496,50,0,36,3,2,1,2242.0,888,1354.0,0.661,4708,81,0.558,0.396,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1497,45,4,36,1,3,3,4688.0,0,4688.0,0.593,5248,89,0.745,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1498,48,3,42,6,1,3,6085.0,930,5155.0,1.307,3154,59,0.967,0.153,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1499,50,4,44,4,2,3,13911.0,2160,11751.0,0.73,2204,60,0.667,0.155,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1500,33,2,15,3,3,4,9725.0,0,9725.0,0.75,4062,65,0.711,0.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1501,56,3,44,6,3,4,1544.0,0,1544.0,0.315,1902,35,0.4,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1502,55,2,36,6,3,4,2967.0,2129,838.0,1.075,2177,59,0.788,0.718,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1503,63,1,56,5,3,2,3071.0,2044,1027.0,0.91,4433,68,0.659,0.666,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1504,38,3,34,5,1,0,3402.0,1813,1589.0,0.653,1767,28,0.647,0.533,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1505,40,3,29,3,2,1,30997.0,2330,28667.0,0.65,3821,81,0.841,0.075,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1506,41,4,23,3,2,2,2787.0,2053,734.0,0.76,4949,76,0.551,0.737,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1507,49,3,36,4,2,4,1522.0,0,1522.0,0.482,2241,36,0.8,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1508,37,1,19,6,1,2,18951.0,1243,17708.0,1.148,2874,58,0.657,0.066,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1509,42,4,36,3,1,2,2575.0,2136,439.0,0.722,5267,83,0.886,0.83,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1510,37,4,22,5,1,3,2563.0,1638,925.0,0.681,2064,46,0.917,0.639,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1511,54,2,44,1,2,3,3034.0,2033,1001.0,0.642,4349,90,0.731,0.67,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1512,30,1,36,2,2,3,2905.0,2517,388.0,0.725,2487,39,0.393,0.866,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1513,43,3,31,2,4,1,13883.0,783,13100.0,0.749,1871,32,0.684,0.056,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1514,45,3,36,1,2,2,2143.0,1479,664.0,0.708,4404,77,0.75,0.69,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1515,55,3,46,4,3,2,5162.0,984,4178.0,0.842,3562,72,0.895,0.191,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1516,46,1,36,4,3,2,1438.3,890,548.3,1.143,2928,48,1.4,0.619,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1517,54,3,41,3,1,3,2488.0,2196,292.0,0.733,4361,75,0.63,0.883,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1518,41,3,36,2,6,2,4451.0,0,4451.0,0.726,4456,75,0.974,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1519,49,4,43,5,1,2,3232.0,824,2408.0,0.796,3915,74,0.644,0.255,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1520,29,0,19,4,1,2,13632.0,1482,12150.0,0.893,2168,42,2.5,0.109,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1521,43,3,31,3,3,4,13608.0,1190,12418.0,0.553,3118,76,0.767,0.087,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1522,43,1,36,2,3,2,2886.0,0,2886.0,0.587,2326,50,0.429,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1523,46,4,39,3,3,2,34516.0,289,34227.0,0.95,8964,76,1.054,0.008,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1524,42,4,36,3,3,2,2502.0,1488,1014.0,0.56,3763,75,0.875,0.595,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1525,42,2,32,6,6,0,1592.0,0,1592.0,0.745,4172,70,0.75,0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1526,52,3,34,3,2,2,13109.0,1375,11734.0,0.742,3563,73,0.553,0.105,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1527,36,2,36,4,3,2,1848.0,0,1848.0,0.906,2775,33,0.435,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1528,57,4,47,4,3,3,7345.0,1814,5531.0,0.472,1390,30,0.25,0.247,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1529,47,4,36,3,1,1,1596.0,0,1596.0,0.788,5678,81,0.8,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1530,43,2,27,1,3,3,3287.0,1697,1590.0,0.711,5236,77,1.026,0.516,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1531,35,3,21,3,1,1,2272.0,604,1668.0,0.987,4614,75,0.974,0.266,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1532,61,1,47,4,2,3,1438.3,0,1438.3,1.337,1449,27,1.455,0.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1533,50,2,43,3,1,3,20114.0,0,20114.0,0.82,4740,88,0.796,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1534,58,0,36,1,2,3,3736.0,2209,1527.0,0.98,15886,118,0.662,0.591,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1535,37,2,26,4,2,2,2586.0,835,1751.0,0.721,4883,73,0.825,0.323,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1536,59,1,46,4,1,2,14784.0,1374,13410.0,0.921,1197,23,1.3,0.093,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1537,43,2,24,6,1,4,1669.0,0,1669.0,0.698,3591,59,0.788,0.0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1538,48,4,41,5,3,2,5239.0,1172,4067.0,0.825,4241,61,0.968,0.224,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1539,48,1,36,6,4,4,14228.0,1953,12275.0,0.651,1970,51,0.645,0.137,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1540,35,2,22,3,1,4,3023.0,1435,1588.0,0.62,1920,34,0.619,0.475,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1541,53,1,36,5,1,3,4840.0,2517,2323.0,0.445,1637,22,1.0,0.52,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1542,56,3,36,6,3,3,34516.0,1047,33469.0,0.61,1378,30,0.429,0.03,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1543,51,1,45,3,3,2,4860.0,1772,3088.0,0.561,4329,80,0.86,0.365,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1544,45,2,41,4,3,1,16453.0,1660,14793.0,0.629,14762,108,0.742,0.101,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1545,50,3,39,6,1,3,9966.0,0,9966.0,0.966,4401,60,1.069,0.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1546,53,1,44,3,2,2,11012.0,1328,9684.0,0.617,3793,86,0.654,0.121,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1547,53,1,41,5,1,3,2885.0,1433,1452.0,1.017,1170,23,0.769,0.497,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1548,47,3,41,6,1,4,11997.0,1424,10573.0,0.749,4125,80,0.86,0.119,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1549,28,0,36,3,3,3,16766.0,1535,15231.0,1.042,3093,77,0.878,0.092,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
